,PCARD_NO,counts,TIME_CATEGORY,STOP_ID
1274,000E0E0FEE069G55,1,Non-Peak (NP),311.0
1275,000E0E0FEE069G55,4,Non-Peak (NP),318.0
1276,000E0E0FEE069G55,17,Non-Peak (NP),319.0
1277,000E0E0FEE0906CE,1,Non-Peak (NP),152.0
1278,000E0E0FEE0906CE,1,Non-Peak (NP),153.0
1279,000E0E0FEE0906CE,1,Non-Peak (NP),155.0
1280,000E0E0FEE0906CE,1,Non-Peak (NP),233.0
1281,000E0E0FEE0906CE,1,Non-Peak (NP),1004.0
1282,000E0E0FEE0906CE,2,Non-Peak (NP),1756.0
1283,000E0E0FEE0906CE,1,Non-Peak (NP),2535.0
1284,000E0E0FEE0906CE,30,Non-Peak (NP),2743.0
1285,000E0E0FEE0906CE,4,Non-Peak (NP),2744.0
1286,000E0E0FEE0906CE,29,Non-Peak (NP),2747.0
1287,000E0E0FEE0906CE,1,Non-Peak (NP),4119.0
1288,000E0E0FEE0906CE,1,Non-Peak (NP),4309.0
1289,000E0E0FEE0906CE,1,Non-Peak (NP),9865.0
1290,000E0E0FEE0906CE,1,Non-Peak (NP),9950.0
1291,000E0E0FEE0906CE,1,Non-Peak (NP),9974.0
1292,000E0E0FEE0906CE,1,Non-Peak (NP),10529.0
1293,000E0E0FEE0906CE,1,Non-Peak (NP),14518.0
1294,000E0E0FEE0906CE,1,Non-Peak (NP),71308.0
1295,000E0E0FEE0906CE,1,Non-Peak (NP),8003170.0
1296,000E0E0FEE0906CE,6,Non-Peak (NP),9009696.0
1297,000E0E0FEE0906CE,2,Non-Peak (NP),9009702.0
1298,000E0E0FEE0906CE,1,Non-Peak (NP),9012629.0
1299,000E0E0FEE0969E0,1,Non-Peak (NP),227.0
1300,000E0E0FEE0969E0,4,Non-Peak (NP),228.0
1301,000E0E0FEE0969E0,1,Non-Peak (NP),230.0
1302,000E0E0FEE0969E0,2,Non-Peak (NP),1004.0
1303,000E0E0FEE0969E0,6,Non-Peak (NP),2554.0
1304,000E0E0FEE0969E0,18,Non-Peak (NP),2731.0
1305,000E0E0FEE5G05CC,17,Non-Peak (NP),201.0
1306,000E0E0FEE5G05CC,5,Non-Peak (NP),429.0
1307,000E0E0FEE660C55,5,Non-Peak (NP),207.0
1308,000E0E0FEE660C55,1,Non-Peak (NP),1219.0
1309,000E0E0FEE660C55,33,Non-Peak (NP),2551.0
1310,000E0E0FEE660C55,1,Non-Peak (NP),4208.0
1311,000E0E0G3G0396E0,1,Non-Peak (NP),151.0
1312,000E0E0G3G0396E0,12,Non-Peak (NP),227.0
1313,000E0E0G3G0396E0,1,Non-Peak (NP),234.0
1314,000E0E0G3G0396E0,1,Non-Peak (NP),316.0
1315,000E0E0G3G0396E0,1,Non-Peak (NP),1005.0
1316,000E0E0G3G3509FG,1,Non-Peak (NP),155.0
1317,000E0E0G3G3509FG,11,Non-Peak (NP),157.0
1318,000E0E0G3G3509FG,2,Non-Peak (NP),159.0
1319,000E0E0G3G3509FG,26,Non-Peak (NP),1020.0
1320,000E0E0G3G3509FG,1,Non-Peak (NP),2637.0
1321,000E0E0G3G3509FG,1,Non-Peak (NP),2715.0
1322,000E0E0G3G3509FG,28,Non-Peak (NP),2717.0
1323,000E0E0G3GC936BB,1,Non-Peak (NP),223.0
1324,000E0E0G3GC936BB,1,Non-Peak (NP),2533.0
1325,000E0E0G3GC936BB,1,Non-Peak (NP),4108.0
1326,000E0E0G3GC936BB,18,Non-Peak (NP),4109.0
1327,000E0E0G3GC936BB,1,Non-Peak (NP),8001433.0
1328,000E0E0G65EFG56G,1,Non-Peak (NP),158.0
1329,000E0E0G65EFG56G,1,Non-Peak (NP),425.0
1330,000E0E0G65EFG56G,6,Non-Peak (NP),1451.0
1331,000E0E0G65EFG56G,1,Non-Peak (NP),2742.0
1332,000E0E0G65EFG56G,1,Non-Peak (NP),8612.0
1333,000E0E0G65EFG56G,1,Non-Peak (NP),71304.0
1334,000E0E0G65EFG56G,1,Non-Peak (NP),8001612.0
1335,000E0E0G65EFG56G,1,Non-Peak (NP),9009678.0
1336,000E0E0G65EFG56G,1,Non-Peak (NP),9009778.0
1337,000E0E0G65EFG56G,1,Non-Peak (NP),9010306.0
1338,000E0E0G65EFG56G,1,Non-Peak (NP),9012628.0
1339,000E0E0G65EFG56G,4,Non-Peak (NP),9136735.0
1340,000E0E0GBE5B6C9F,1,Non-Peak (NP),317.0
1341,000E0E0GBE5B6C9F,5,Non-Peak (NP),326.0
1342,000E0E0GBE5B6C9F,5,Non-Peak (NP),329.0
1343,000E0E0GBE5B6C9F,1,Non-Peak (NP),1701.0
1344,000E0E0GBE5B6C9F,1,Non-Peak (NP),1719.0
1345,000E0E0GBE5B6C9F,1,Non-Peak (NP),1810.0
1346,000E0E0GBE5B6C9F,25,Non-Peak (NP),2737.0
1347,000E0E0GBE5B6C9F,1,Non-Peak (NP),8657.0
1348,000E0E0GBE5B6C9F,1,Non-Peak (NP),71202.0
1349,000E0E0GE33F0G9G,1,Non-Peak (NP),158.0
1350,000E0E0GE33F0G9G,2,Non-Peak (NP),330.0
1351,000E0E0GE33F0G9G,1,Non-Peak (NP),409.0
1352,000E0E0GE33F0G9G,1,Non-Peak (NP),414.0
1353,000E0E0GE33F0G9G,2,Non-Peak (NP),1015.0
1354,000E0E0GE33F0G9G,4,Non-Peak (NP),1016.0
1355,000E0E0GE33F0G9G,1,Non-Peak (NP),1018.0
1356,000E0E0GE33F0G9G,1,Non-Peak (NP),1210.0
1357,000E0E0GE33F0G9G,1,Non-Peak (NP),1217.0
1358,000E0E0GE33F0G9G,1,Non-Peak (NP),2619.0
1359,000E0E0GE33F0G9G,1,Non-Peak (NP),2715.0
1360,000E0E0GE5G669EB,1,Non-Peak (NP),332.0
1361,000E0E0GE5G669EB,1,Non-Peak (NP),1857.0
1362,000E0E0GE5G669EB,16,Non-Peak (NP),1859.0
1363,000E0E0GE5G669EB,3,Non-Peak (NP),7937.0
1364,000E0E0GE5G669EB,6,Non-Peak (NP),8192.0
1365,000E0E0GE5G669EB,2,Non-Peak (NP),12913.0
1366,000E0E0GE5G669EB,2,Non-Peak (NP),70130.0
1367,000E0E0GE5G669EB,6,Non-Peak (NP),75636.0
1368,000E0E0GE5G669EB,3,Non-Peak (NP),75775.0
1369,000E0E0GE5G669EB,1,Non-Peak (NP),9011189.0
1370,000E0E0GE5G669EB,5,Non-Peak (NP),9012827.0
1371,000E0E0GE5G669EB,1,Non-Peak (NP),9033549.0
1372,000E0E0GE9C30965,2,Non-Peak (NP),150.0
1373,000E0E0GE9C30965,2,Non-Peak (NP),155.0
1374,000E0E0GE9C30965,1,Non-Peak (NP),232.0
1375,000E0E0GE9C30965,4,Non-Peak (NP),1004.0
1376,000E0E0GE9C30965,20,Non-Peak (NP),1006.0
1377,000E0E0GE9C30965,2,Non-Peak (NP),2533.0
1378,000E0E0GE9C30965,4,Non-Peak (NP),2742.0
1379,000E0E0GE9C30965,3,Non-Peak (NP),2746.0
1380,000E0E0GE9C30965,3,Non-Peak (NP),2747.0
1381,000E0E0GE9C30965,1,Non-Peak (NP),4117.0
1382,000E0E0GEC3B393F,1,Non-Peak (NP),232.0
1383,000E0E0GEC3B393F,1,Non-Peak (NP),337.0
1384,000E0E0GEC3B393F,1,Non-Peak (NP),338.0
1385,000E0E0GEC3B393F,9,Non-Peak (NP),1006.0
1386,000E0E0GEC6939CF,1,Non-Peak (NP),315.0
1387,000E0E0GEC6939CF,18,Non-Peak (NP),1954.0
1388,000E0E0GEC6939CF,1,Non-Peak (NP),70115.0
1389,000E0E0GEC6939CF,1,Non-Peak (NP),8501277.0
1390,000E0E0GECF6BEB3,1,Non-Peak (NP),156.0
1391,000E0E0GECF6BEB3,1,Non-Peak (NP),204.0
1392,000E0E0GECF6BEB3,1,Non-Peak (NP),313.0
1393,000E0E0GECF6BEB3,2,Non-Peak (NP),314.0
1394,000E0E0GECF6BEB3,27,Non-Peak (NP),2611.0
1395,000E0E0GGCE09CG3,1,Non-Peak (NP),153.0
1396,000E0E0GGCE09CG3,19,Non-Peak (NP),205.0
1397,000E0E0GGCE09CG3,1,Non-Peak (NP),214.0
1398,000E0E0GGCE09CG3,1,Non-Peak (NP),218.0
1399,000E0E0GGCE09CG3,1,Non-Peak (NP),1756.0
1400,000E0E0GGCE09CG3,1,Non-Peak (NP),2548.0
1401,000E0E0GGCE09CG3,1,Non-Peak (NP),2636.0
1402,000E0E0GGCE09CG3,3,Non-Peak (NP),2715.0
1403,000E0E0GGCE09CG3,10,Non-Peak (NP),2716.0
1404,000E0E0GGCE09CG3,2,Non-Peak (NP),2717.0
1405,000E0E0GGCE09CG3,10,Non-Peak (NP),2738.0
1406,000E0E0GGCE09CG3,1,Non-Peak (NP),7934.0
1407,000E0E0GGCE09CG3,1,Non-Peak (NP),7954.0
1408,000E0E0GGCE09CG3,3,Non-Peak (NP),10977.0
1409,000E0E0GGCE09CG3,10,Non-Peak (NP),11034.0
1410,000E0E0GGCE09CG3,1,Non-Peak (NP),11119.0
1411,000E0E0GGCE09CG3,1,Non-Peak (NP),71427.0
1412,000E0E0GGCE09CG3,1,Non-Peak (NP),71429.0
1413,000E0E0GGCE09CG3,5,Non-Peak (NP),71500.0
1414,000E0E0GGCE09CG3,2,Non-Peak (NP),71501.0
1415,000E0E0GGCE09CG3,1,Non-Peak (NP),72180.0
1416,000E0E0GGCE09CG3,10,Non-Peak (NP),75018.0
1417,000E0E0GGCE09CG3,1,Non-Peak (NP),9007809.0
1418,000E0E0GGCE09CG3,1,Non-Peak (NP),9011660.0
1419,000E0E0GGCEEB0CE,1,Non-Peak (NP),153.0
1420,000E0E0GGCEEB0CE,1,Non-Peak (NP),158.0
1421,000E0E0GGCEEB0CE,1,Non-Peak (NP),215.0
1422,000E0E0GGCEEB0CE,3,Non-Peak (NP),1027.0
1423,000E0E0GGCEEB0CE,1,Non-Peak (NP),1705.0
1424,000E0E0GGCEEB0CE,1,Non-Peak (NP),1751.0
1425,000E0E0GGCEEB0CE,9,Non-Peak (NP),1901.0
1426,000E0E0GGCEEB0CE,2,Non-Peak (NP),1903.0
1427,000E0E0GGCEEB0CE,31,Non-Peak (NP),1904.0
1428,000E0E0GGCEEB0CE,1,Non-Peak (NP),1906.0
1429,000E0E0GGCEEB0CE,1,Non-Peak (NP),2535.0
1430,000E0E0GGCEEB0CE,4,Non-Peak (NP),2545.0
1431,000E0E0GGCEEB0CE,1,Non-Peak (NP),2561.0
1432,000E0E0GGCEEB0CE,15,Non-Peak (NP),2721.0
1433,000E0E0GGCEEB0CE,1,Non-Peak (NP),2724.0
1434,000E0E0GGCEEB0CE,1,Non-Peak (NP),2811.0
1435,000E0E0GGCEEB0CE,5,Non-Peak (NP),2817.0
1436,000E0E0GGE556E9F,1,Non-Peak (NP),202.0
1437,000E0E0GGE556E9F,5,Non-Peak (NP),206.0
1438,000E0E0GGE556E9F,1,Non-Peak (NP),1013.0
1439,000E0E0GGE556E9F,1,Non-Peak (NP),1451.0
1440,000E0E0GGE556E9F,5,Non-Peak (NP),1821.0
1441,000E0E0GGE556E9F,1,Non-Peak (NP),2528.0
1442,000E0E0GGE556E9F,1,Non-Peak (NP),2712.0
1443,000E0E0GGE556E9F,1,Non-Peak (NP),2731.0
1444,000E0E0GGE556E9F,57,Non-Peak (NP),2745.0
1445,000E0E0GGE556E9F,1,Non-Peak (NP),2752.0
1446,000E0E0GGE556E9F,1,Non-Peak (NP),4120.0
1447,000E0E0GGE556E9F,15,Non-Peak (NP),7654.0
1448,000E0E0GGE556E9F,2,Non-Peak (NP),7708.0
1449,000E0E0GGE556E9F,8,Non-Peak (NP),9325.0
1450,000E0E0GGE556E9F,1,Non-Peak (NP),9326.0
1451,000E0E0GGE556E9F,1,Non-Peak (NP),9578.0
1452,000E0E0GGE556E9F,1,Non-Peak (NP),9598.0
1453,000E0E0GGE556E9F,1,Non-Peak (NP),14560.0
1454,000E0E0GGE556E9F,15,Non-Peak (NP),71363.0
1455,000E0E0GGE556E9F,1,Non-Peak (NP),72155.0
1456,000E0E0GGE556E9F,1,Non-Peak (NP),72157.0
1457,000E0E0GGE556E9F,5,Non-Peak (NP),72164.0
1458,000E0E0GGE556E9F,2,Non-Peak (NP),72207.0
1459,000E0E0GGE556E9F,2,Non-Peak (NP),72208.0
1460,000E0E0GGE556E9F,2,Non-Peak (NP),72252.0
1461,000E0E0GGE556E9F,16,Non-Peak (NP),72253.0
1462,000E0E0GGE556E9F,19,Non-Peak (NP),72645.0
1463,000E0E0GGEE6CG55,6,Non-Peak (NP),224.0
1464,000E0E0GGEE6CG55,6,Non-Peak (NP),312.0
1465,000E0E0GGEE6CG55,4,Non-Peak (NP),313.0
1466,000E0E0GGEE6CG55,3,Non-Peak (NP),320.0
1467,000E0E0GGEE6CG55,2,Non-Peak (NP),2613.0
1468,000E0E0GGEE6CG55,2,Non-Peak (NP),2620.0
1469,000E0E0GGEE6CG55,19,Non-Peak (NP),2623.0
1470,000E0E0GGEE6CG55,3,Non-Peak (NP),2736.0
1471,000E0E90EF6BBEGF,9,Non-Peak (NP),7844.0
1472,000E0E90EF6BBEGF,15,Non-Peak (NP),8902.0
1473,000E0E90EF6BBEGF,3,Non-Peak (NP),8953.0
1474,000E0E90EF6BBEGF,8,Non-Peak (NP),72383.0
1475,005F5993E30B6GGF,7,Non-Peak (NP),8018.0
1476,005F5993E30B6GGF,1,Non-Peak (NP),8102.0
1477,005F5993E30B6GGF,9,Non-Peak (NP),8120.0
1478,0069FE0GG96FFCEG,1,Non-Peak (NP),239.0
1479,0069FE0GG96FFCEG,2,Non-Peak (NP),2521.0
1480,0069FE0GG96FFCEG,1,Non-Peak (NP),2522.0
1481,0069FE0GG96FFCEG,1,Non-Peak (NP),2555.0
1482,0069FE0GG96FFCEG,6,Non-Peak (NP),4111.0
1483,0069FE0GG96FFCEG,2,Non-Peak (NP),4112.0
1484,0069FE0GG96FFCEG,1,Non-Peak (NP),10263.0
1485,0069FE0GG96FFCEG,1,Non-Peak (NP),10290.0
1486,0069FE0GG96FFCEG,1,Non-Peak (NP),10301.0
1487,0069FE0GG96FFCEG,1,Non-Peak (NP),10347.0
1488,0069FE0GG96FFCEG,1,Non-Peak (NP),10474.0
1489,0069FE0GG96FFCEG,6,Non-Peak (NP),10482.0
1490,0069FE0GG96FFCEG,2,Non-Peak (NP),70777.0
1491,0069FE0GG96FFCEG,1,Non-Peak (NP),72476.0
1492,0069FE0GG96FFCEG,1,Non-Peak (NP),72477.0
1493,0069FE0GG96FFCEG,1,Non-Peak (NP),110482.0
1494,0069FE0GG96FFCEG,1,Non-Peak (NP),8002632.0
1495,0069FE0GG96FFCEG,1,Non-Peak (NP),8002633.0
1496,0069FE0GG96FFCEG,1,Non-Peak (NP),8002635.0
1497,0069FE0GG96FFCEG,1,Non-Peak (NP),8002641.0
1498,0069FE0GG96FFCEG,1,Non-Peak (NP),8501263.0
1499,0069FE0GG96FFCEG,2,Non-Peak (NP),9007730.0
1500,0069FE0GG96FFCEG,1,Non-Peak (NP),9009411.0
1501,00EE0F000E030C6F,2,Non-Peak (NP),2802364.0
1502,00EE0F000E030C6F,2,Non-Peak (NP),2802365.0
1503,00EE0F000E030C6F,1,Non-Peak (NP),2802400.0
1504,00EE0F000E030C6F,1,Non-Peak (NP),2802405.0
1505,00EE0F000E030C6F,1,Non-Peak (NP),2802439.0
1506,00EE0F000E030C6F,2,Non-Peak (NP),2802476.0
1507,00EE0F000E030C6F,3,Non-Peak (NP),2802486.0
1508,00EE0F000E030C6F,4,Non-Peak (NP),2802511.0
1509,00EE0F000E030C6F,1,Non-Peak (NP),2802519.0
1510,00EE0F000E030C6F,1,Non-Peak (NP),2802521.0
1511,00EE0F000E030C6F,2,Non-Peak (NP),2802531.0
1512,00EE0F000E030C6F,1,Non-Peak (NP),2802625.0
1513,00EE0F000E030C6F,1,Non-Peak (NP),2802706.0
1514,00EE0F000E030C6F,2,Non-Peak (NP),2802808.0
1515,00EE0F000E030C6F,1,Non-Peak (NP),2802811.0
1516,00EE0F000E030C6F,2,Non-Peak (NP),2802827.0
1517,00EE0F000E030C6F,8,Non-Peak (NP),2802853.0
1518,00EE0F000E030C6F,1,Non-Peak (NP),2802884.0
1519,00EE0F000E030C6F,1,Non-Peak (NP),2802903.0
1520,00EE0F003EGEB935,1,Non-Peak (NP),72056.0
1521,00EE0F003EGEB935,1,Non-Peak (NP),8101473.0
1522,00EE0F003EGEB935,1,Non-Peak (NP),9012213.0
1523,00EE0F00G95FBCB3,4,Non-Peak (NP),158.0
1524,00EE0F00G95FBCB3,1,Non-Peak (NP),207.0
1525,00EE0F00G95FBCB3,1,Non-Peak (NP),1020.0
1526,00EE0F00G95FBCB3,1,Non-Peak (NP),1901.0
1527,00EE0F00G95FBCB3,7,Non-Peak (NP),7654.0
1528,00EE0F00G95FBCB3,2,Non-Peak (NP),7713.0
1529,00EE0F00G95FBCB3,1,Non-Peak (NP),7931.0
1530,00EE0F00G95FBCB3,2,Non-Peak (NP),7954.0
1531,00EE0F00G95FBCB3,1,Non-Peak (NP),8809.0
1532,00EE0F00G95FBCB3,4,Non-Peak (NP),9187.0
1533,00EE0F00G95FBCB3,1,Non-Peak (NP),12941.0
1534,00EE0F00G95FBCB3,1,Non-Peak (NP),16049.0
1535,00EE0F00G95FBCB3,1,Non-Peak (NP),70034.0
1536,00EE0F00G95FBCB3,1,Non-Peak (NP),70563.0
1537,00EE0F00G95FBCB3,1,Non-Peak (NP),71085.0
1538,00EE0F00G95FBCB3,1,Non-Peak (NP),71306.0
1539,00EE0F00G95FBCB3,1,Non-Peak (NP),71308.0
1540,00EE0F00G95FBCB3,2,Non-Peak (NP),71309.0
1541,00EE0F00G95FBCB3,1,Non-Peak (NP),71311.0
1542,00EE0F00G95FBCB3,1,Non-Peak (NP),72011.0
1543,00EE0F00G95FBCB3,1,Non-Peak (NP),72012.0
1544,00EE0F00G95FBCB3,1,Non-Peak (NP),72049.0
1545,00EE0F00G95FBCB3,4,Non-Peak (NP),72162.0
1546,00EE0F00G95FBCB3,9,Non-Peak (NP),72163.0
1547,00EE0F00G95FBCB3,1,Non-Peak (NP),72164.0
1548,00EE0F00G95FBCB3,10,Non-Peak (NP),72207.0
1549,00EE0F00G95FBCB3,1,Non-Peak (NP),72357.0
1550,00EE0F00G95FBCB3,3,Non-Peak (NP),72360.0
1551,00EE0F00G95FBCB3,2,Non-Peak (NP),72419.0
1552,00EE0F00G95FBCB3,2,Non-Peak (NP),72869.0
1553,00EE0F00G95FBCB3,1,Non-Peak (NP),72870.0
1554,00EE0F00G95FBCB3,1,Non-Peak (NP),73880.0
1555,00EE0F00G95FBCB3,1,Non-Peak (NP),74808.0
1556,00EE0F00G95FBCB3,1,Non-Peak (NP),74813.0
1557,00EE0F00G95FBCB3,3,Non-Peak (NP),75038.0
1558,00EE0F00G95FBCB3,1,Non-Peak (NP),75205.0
1559,00EE0F00G95FBCB3,3,Non-Peak (NP),75439.0
1560,00EE0F00G95FBCB3,1,Non-Peak (NP),75515.0
1561,00EE0F00G95FBCB3,4,Non-Peak (NP),8000547.0
1562,00EE0F00G95FBCB3,1,Non-Peak (NP),8000987.0
1563,00EE0F00G95FBCB3,17,Non-Peak (NP),8001938.0
1564,00EE0F00G95FBCB3,1,Non-Peak (NP),8002383.0
1565,00EE0F00G95FBCB3,1,Non-Peak (NP),8002513.0
1566,00EE0F00G95FBCB3,1,Non-Peak (NP),8002705.0
1567,00EE0F00G95FBCB3,2,Non-Peak (NP),8501293.0
1568,00EE0F00G95FBCB3,2,Non-Peak (NP),9008852.0
1569,00EE0F00G95FBCB3,3,Non-Peak (NP),9009069.0
1570,00EE0F00G95FBCB3,22,Non-Peak (NP),9011881.0
1571,00EE0F00G95FBCB3,4,Non-Peak (NP),9011882.0
1572,00EE0F00G95FBCB3,2,Non-Peak (NP),9011890.0
1573,00EE0F00G95FBCB3,2,Non-Peak (NP),9108852.0
1574,0659FG0C0GF60366,1,Non-Peak (NP),240.0
1575,0659FG0C0GF60366,5,Non-Peak (NP),417.0
1576,0659FG0C0GF60366,2,Non-Peak (NP),2528.0
1577,0659FG0C0GF60366,1,Non-Peak (NP),7197.0
1578,0659FG0C0GF60366,1,Non-Peak (NP),8952.0
1579,0659FG0C0GF60366,2,Non-Peak (NP),70173.0
1580,0659FG0C0GF60366,2,Non-Peak (NP),71198.0
1581,0659FG0C0GF60366,1,Non-Peak (NP),71205.0
1582,0659FG0C0GF60366,10,Non-Peak (NP),71614.0
1583,0659FG0C0GF60366,2,Non-Peak (NP),72011.0
1584,0659FG0C0GF60366,2,Non-Peak (NP),72027.0
1585,0659FG0C0GF60366,18,Non-Peak (NP),72028.0
1586,0659FG0C0GF60366,1,Non-Peak (NP),8002486.0
1587,0659FG0C0GF60366,1,Non-Peak (NP),8002641.0
1588,0659FG0C0GF60366,1,Non-Peak (NP),8003064.0
1589,0659FG0C0GF60366,1,Non-Peak (NP),8003158.0
1590,0659FG0C0GF60366,1,Non-Peak (NP),9007089.0
1591,0659FG0C0GF60366,1,Non-Peak (NP),9007249.0
1592,0E6E0FG003G395F6,36,Non-Peak (NP),150.0
1593,0E6E0FG003G395F6,1,Non-Peak (NP),151.0
1594,0E6E0FG003G395F6,1,Non-Peak (NP),423.0
1595,0E6E0FG003G395F6,3,Non-Peak (NP),425.0
1596,0E6E0FG003G395F6,1,Non-Peak (NP),1701.0
1597,0E6E0FG003G395F6,27,Non-Peak (NP),1751.0
1598,0E6E0FG00F03909B,1,Non-Peak (NP),1219.0
1599,0E6E0FG00F03909B,2,Non-Peak (NP),1851.0
1600,0E6E0FG00F03909B,33,Non-Peak (NP),1853.0
1601,0E6E0FG00F03909B,1,Non-Peak (NP),1862.0
1602,0E6E0FG00F03909B,11,Non-Peak (NP),2823.0
1603,0E6E0FG00F03909B,1,Non-Peak (NP),2824.0
1604,0E6E0FG00F03909B,1,Non-Peak (NP),2826.0
1605,0E6E0FG0E0CE3EG3,1,Non-Peak (NP),152.0
1606,0E6E0FG0E0CE3EG3,17,Non-Peak (NP),153.0
1607,0E6E0FG0E0CE3EG3,2,Non-Peak (NP),154.0
1608,0E6E0FG0E0CE3EG3,66,Non-Peak (NP),155.0
1609,0E6E0FG0E0CE3EG3,26,Non-Peak (NP),319.0
1610,0E6E0FG0E0CE3EG3,1,Non-Peak (NP),335.0
1611,0E6E0FG0E0CE3EG3,1,Non-Peak (NP),338.0
1612,0E6E0FG0E0CE3EG3,3,Non-Peak (NP),2824.0
1613,0E6E0FG0E0CE3EG3,1,Non-Peak (NP),12347.0
1614,0E6E0FG0EFFF093E,16,Non-Peak (NP),1208.0
1615,0E6E0FG0EG65055B,1,Non-Peak (NP),1801.0
1616,0E6E0FG0EG65055B,17,Non-Peak (NP),2750.0
1617,0E6E0FG0EG65055B,1,Non-Peak (NP),9485.0
1618,0E6E0FG0EG65055B,14,Non-Peak (NP),9595.0
1619,0E6E0FG0EG65055B,3,Non-Peak (NP),9656.0
1620,0E6E0FG0EG65055B,1,Non-Peak (NP),9950.0
1621,0E6E0FG0EG65055B,1,Non-Peak (NP),10227.0
1622,0E6E0FG0EG65055B,1,Non-Peak (NP),10299.0
1623,0E6E0FG0EG65055B,1,Non-Peak (NP),13476.0
1624,0E6E0FG0EG65055B,1,Non-Peak (NP),9008152.0
1625,0E6E0FG0EG65055B,1,Non-Peak (NP),9011324.0
1626,0E6E0FG0EG9EC9FB,1,Non-Peak (NP),1903.0
1627,0E6E0FG0EG9EC9FB,1,Non-Peak (NP),1906.0
1628,0E6E0FG0EG9EC9FB,5,Non-Peak (NP),1907.0
1629,0E6E0FG0EG9EC9FB,3,Non-Peak (NP),1912.0
1630,0E6E0FG0EG9EC9FB,3,Non-Peak (NP),1913.0
1631,0E6E0FG0EG9EC9FB,8,Non-Peak (NP),1916.0
1632,0E6E0FG0EG9EC9FB,1,Non-Peak (NP),8337.0
1633,0E6E0FG0EG9EC9FB,1,Non-Peak (NP),70713.0
1634,0E6E0FG0EG9EC9FB,1,Non-Peak (NP),75205.0
1635,0EEE0FG00055E9F6,18,Non-Peak (NP),221.0
1636,0EEE0FG0EECFBG0F,4,Non-Peak (NP),1851.0
1637,0EEE0FG0EECFBG0F,30,Non-Peak (NP),2821.0
1638,0EEE0FG0EECFBG0F,2,Non-Peak (NP),2822.0
1639,0EEE0FG0EEFG93GF,17,Non-Peak (NP),431.0
1640,0EEE0FG0EEFG93GF,2,Non-Peak (NP),1706.0
1641,0EEE0FG0EEFG93GF,3,Non-Peak (NP),1709.0
1642,0EEE0FG0EEFG93GF,1,Non-Peak (NP),1715.0
1643,0EEE0FG0EEFG93GF,1,Non-Peak (NP),1751.0
1644,336F0099963G00G5,2,Non-Peak (NP),8003094.0
1645,6EC9FE0FG9650009,10,Non-Peak (NP),222.0
1646,6EC9FE0FG9650009,20,Non-Peak (NP),10517.0
1647,6EC9FE0FG9650009,5,Non-Peak (NP),10524.0
1648,6EC9FE0FG9650009,5,Non-Peak (NP),71386.0
1649,6EC9FE0FG9650009,2,Non-Peak (NP),9008151.0
1650,6EC9FE0FG9650009,1,Non-Peak (NP),9008316.0
1651,6EC9FE0FG9650009,2,Non-Peak (NP),9008888.0
1652,6EC9FE0FG9650009,1,Non-Peak (NP),9008897.0
1653,6EC9FE0FG9650009,9,Non-Peak (NP),9009128.0
1654,6EC9FE0FG9650009,10,Non-Peak (NP),9035078.0
1655,B00E00030E003E5B0E5C,1,Non-Peak (NP),2801788.0
1656,B00E00030E003E5B0E5C,1,Non-Peak (NP),2801940.0
1657,B00E00030E003E5B0E5C,1,Non-Peak (NP),2801952.0
1658,B00E00030E003E5B0E5C,11,Non-Peak (NP),2801958.0
1659,B00E00030E003E5B0E5C,10,Non-Peak (NP),2801989.0
1660,B00E00030E003E5B0E5C,2,Non-Peak (NP),2802006.0
1661,B00E00030E003E5B0E5C,16,Non-Peak (NP),2802016.0
1662,B00E00030E003E5B0E5C,4,Non-Peak (NP),2802025.0
1663,B00E00030E003E5B0E5C,10,Non-Peak (NP),2802028.0
1664,B00E00030E003E5B0E5C,3,Non-Peak (NP),2802036.0
1665,B00E00030E003E5B0E5C,11,Non-Peak (NP),2802045.0
1666,B00E00030E003E5B0E5C,17,Non-Peak (NP),2802046.0
1667,B00E00030E003E5B0E5C,2,Non-Peak (NP),2802050.0
1668,B00E00030E003E5B0E5C,2,Non-Peak (NP),2802064.0
1669,B00E00030E003E5B0E5C,1,Non-Peak (NP),2802074.0
1670,B00E00030E003E5B0E5C,1,Non-Peak (NP),2802095.0
1671,B00E000E0000GEEFG36F,1,Non-Peak (NP),2801178.0
1672,B00E000E0000GEEFG36F,1,Non-Peak (NP),2801192.0
1673,B00E000E0000GEEFG36F,17,Non-Peak (NP),2801345.0
1674,B00E000E0000GEEFG36F,5,Non-Peak (NP),2801384.0
1675,B00E000E0000GEEFG36F,13,Non-Peak (NP),2801399.0
1676,B00E000E0000GEEFG36F,4,Non-Peak (NP),2801417.0
1677,B00E000E0000GEEFG36F,3,Non-Peak (NP),2801434.0
1678,B00E000E0000GEEFG36F,1,Non-Peak (NP),2801438.0
1679,B00E000E0000GEEFG36F,12,Non-Peak (NP),2801439.0
1680,B00E000E0000GEEFG36F,1,Non-Peak (NP),2801446.0
1681,B00E000E0000GEEFG36F,1,Non-Peak (NP),2801461.0
1682,B00E000E0000GEEFG36F,1,Non-Peak (NP),2801469.0
1683,B00E000E0000GEEFG36F,1,Non-Peak (NP),2801490.0
1684,B00E000E0000GEEFG36F,1,Non-Peak (NP),2801517.0
1685,B00E000E0000GEEFG36F,2,Non-Peak (NP),2801541.0
1686,B00E000E0000GEEFG36F,13,Non-Peak (NP),2801577.0
